prepare intput
152086
build model
training
-- line number 307372
allocated: 418M, max allocated: 418M, cached: 472M, max cached: 472M
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36057
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36058
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36059
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36060
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36061
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36062
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36063
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36064
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36065
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36066
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36067
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36068
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36069
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36070
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36071
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36072
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36073
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36074
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36075
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36076
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36077
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36078
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36079
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36080
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36081
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36082
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36083
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36084
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36085
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36086
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36087
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36088
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36089
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36090
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36091
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36092
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36093
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36094
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36095
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36096
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36097
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36098
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36099
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36100
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36101
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36102
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36103
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36104
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36105
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36106
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36107
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36108
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36109
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36110
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36111
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36112
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36113
allocated: 1682M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36114
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36115
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36116
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36117
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36118
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36119
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36120
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36121
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36122
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36123
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36124
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36125
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36126
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36127
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36128
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36129
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36130
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36131
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36132
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36133
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36134
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36135
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36136
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36137
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36138
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36139
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36140
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36141
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36142
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36143
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36144
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36145
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36146
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36147
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36148
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36149
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36150
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36151
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36152
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36153
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36154
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36155
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36156
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36157
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36158
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36159
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36160
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36161
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36162
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36163
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36164
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36165
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36166
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36167
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36168
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36169
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36170
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36171
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36172
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36173
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36174
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36175
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36176
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36177
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36178
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36179
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36180
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36181
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36182
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36183
allocated: 1681M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36184
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36185
allocated: 1682M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36186
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36187
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36188
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36189
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36190
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36191
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36192
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36193
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36194
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36195
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36196
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36197
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36198
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36199
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36200
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36201
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36202
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36203
allocated: 1683M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36204
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36205
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36206
allocated: 1675M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36207
allocated: 1682M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36208
allocated: 1676M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36209
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36210
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36211
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36212
allocated: 1679M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36213
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36214
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36215
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36216
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36217
allocated: 1678M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36218
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36219
allocated: 1680M, max allocated: 5568M, cached: 6216M, max cached: 6216M
-- batch number 36220
allocated: 1677M, max allocated: 5568M, cached: 6216M, max cached: 6216M
